:ID,:LABEL,age,career_stage,district_id,expertise,gender,name,name_kn,risk_level,role
VIC-VIC-FIR-BLR-2021-00170-000,Person,60,,,,M,Mahesh Reddy,,,victim
VIC-VIC-FIR-BLR-2021-00170-001,Person,47,,,,M,Manjunath Nayak,,,victim
VIC-VIC-FIR-BLR-2021-00170-002,Person,50,,,,M,Manjunath Verma,,,victim
VIC-VIC-FIR-CTV-2021-00004-000,Person,68,,,,F,Amala Naik,,,victim
VIC-VIC-FIR-CTV-2021-00004-001,Person,26,,,,F,Sangeetha Naik,,,victim
VIC-VIC-FIR-MGL-2021-00056-000,Person,44,,,,M,Suresh Shetty,,,victim
VIC-VIC-FIR-BLR-2021-00171-000,Person,42,,,,F,Kavitha Shetty,,,victim
VIC-VIC-FIR-BLR-2021-00172-000,Person,30,,,,F,Rekha Tantri,,,victim
VIC-VIC-FIR-MGL-2021-00057-000,Person,55,,,,F,Rekha Adiga,,,victim
VIC-VIC-FIR-MGL-2021-00057-001,Person,26,,,,M,Tejas Udupi,,,victim
VIC-VIC-FIR-MGL-2021-00057-002,Person,42,,,,M,Umesh Kamath,,,victim
VIC-VIC-FIR-HBL-2021-00066-000,Person,26,,,,M,Mahesh Swamy,,,victim
VIC-VIC-FIR-HBL-2021-00066-001,Person,46,,,,F,Shruthi Tantri,,,victim
VIC-VIC-FIR-HBL-2021-00066-002,Person,25,,,,F,Radha Vokkaliga,,,victim
VIC-VIC-FIR-CHB-2021-00026-000,Person,52,,,,F,Sangeetha Kumar,,,victim
VIC-VIC-FIR-BLR-2021-00173-000,Person,67,,,,M,Anil Reddy,,,victim
VIC-VIC-FIR-KLR-2021-00006-000,Person,54,,,,M,Gaurav Patil,,,victim
VIC-VIC-FIR-KLR-2021-00006-001,Person,34,,,,M,Kiran Hegde,,,victim
VIC-VIC-FIR-KLR-2021-00006-002,Person,34,,,,M,Harsh Lingayat,,,victim
VIC-VIC-FIR-BLR-2021-00174-000,Person,67,,,,M,Prakash Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00174-001,Person,28,,,,F,Sneha Raju,,,victim
VIC-VIC-FIR-RBG-2021-00088-000,Person,37,,,,M,Vinay Patil,,,victim
VIC-VIC-FIR-RBG-2021-00088-001,Person,69,,,,F,Bharathi Gowda,,,victim
VIC-VIC-FIR-RBG-2021-00088-002,Person,31,,,,M,Ganesh Thakur,,,victim
VIC-VIC-FIR-RBG-2021-00088-003,Person,39,,,,M,Shivakumar Murthy,,,victim
VIC-VIC-FIR-RBG-2021-00088-004,Person,51,,,,M,Tejas Prabhu,,,victim
VIC-VIC-FIR-KLP-2021-00063-000,Person,23,,,,M,Prakash Sharma,,,victim
VIC-VIC-FIR-KLP-2021-00063-001,Person,32,,,,M,Ravi Sharma,,,victim
VIC-VIC-FIR-MGL-2021-00058-000,Person,30,,,,F,Sujatha Kumar,,,victim
VIC-VIC-FIR-MGL-2021-00059-000,Person,62,,,,F,Madhu Aras,,,victim
VIC-VIC-FIR-DVG-2021-00018-000,Person,45,,,,F,Madhu Thakur,,,victim
VIC-VIC-FIR-DVG-2021-00018-001,Person,75,,,,M,Mohan Tantri,,,victim
VIC-VIC-FIR-DVG-2021-00018-002,Person,43,,,,M,Nagaraj Sharma,,,victim
VIC-VIC-FIR-SHV-2021-00015-000,Person,29,,,,F,Seeta Pillai,,,victim
VIC-VIC-FIR-SHV-2021-00015-001,Person,64,,,,F,Geetha Nambiar,,,victim
VIC-VIC-FIR-MGL-2021-00060-000,Person,29,,,,F,Anjali Kumar,,,victim
VIC-VIC-FIR-MGL-2021-00060-001,Person,33,,,,F,Radha Raju,,,victim
VIC-VIC-FIR-MGL-2021-00060-002,Person,72,,,,F,Bharathi Swamy,,,victim
VIC-VIC-FIR-HBL-2021-00067-000,Person,28,,,,M,Kiran Joshi,,,victim
VIC-VIC-FIR-HBL-2021-00067-001,Person,67,,,,F,Saritha Murthy,,,victim
VIC-VIC-FIR-RBG-2021-00089-000,Person,65,,,,M,Satish Aras,,,victim
VIC-VIC-FIR-RBG-2021-00089-001,Person,56,,,,M,Ganesh Pillai,,,victim
VIC-VIC-FIR-BLR2-2021-00030-000,Person,58,,,,M,Prakash Hegde,,,victim
VIC-VIC-FIR-BLR2-2021-00030-001,Person,26,,,,F,Sneha Kamath,,,victim
VIC-VIC-FIR-MGL-2021-00061-000,Person,24,,,,F,Geetha Naik,,,victim
VIC-VIC-FIR-MGL-2021-00061-001,Person,52,,,,M,Sandeep Lingayat,,,victim
VIC-VIC-FIR-BLR2-2021-00031-000,Person,44,,,,M,Mohan Naik,,,victim
VIC-VIC-FIR-BLR2-2021-00031-001,Person,44,,,,M,Mohan Pillai,,,victim
VIC-VIC-FIR-DVG-2021-00019-000,Person,49,,,,F,Radha Singh,,,victim
VIC-VIC-FIR-DVG-2021-00019-001,Person,31,,,,F,Saritha Naik,,,victim
VIC-VIC-FIR-DVG-2021-00019-002,Person,49,,,,M,Manjunath Tantri,,,victim
VIC-VIC-FIR-KLP-2021-00064-000,Person,37,,,,M,Ajay Rao,,,victim
VIC-VIC-FIR-BLR-2021-00175-000,Person,50,,,,F,Lakshmi Raju,,,victim
VIC-VIC-FIR-BLR-2021-00176-000,Person,73,,,,F,Swathi Bhat,,,victim
VIC-VIC-FIR-BLR-2021-00176-001,Person,25,,,,F,Lakshmi Krishnamurthy,,,victim
VIC-VIC-FIR-BLR-2021-00176-002,Person,22,,,,F,Shruthi Prabhu,,,victim
VIC-VIC-FIR-RBG-2021-00090-000,Person,25,,,,M,Ravi Patil,,,victim
VIC-VIC-FIR-RBG-2021-00090-001,Person,23,,,,M,Shivakumar Joshi,,,victim
VIC-VIC-FIR-RBG-2021-00090-002,Person,75,,,,F,Nitya Rao,,,victim
VIC-VIC-FIR-RBG-2021-00090-003,Person,44,,,,F,Pooja Raju,,,victim
VIC-VIC-FIR-HBL-2021-00068-000,Person,43,,,,F,Madhu Prabhu,,,victim
VIC-VIC-FIR-HBL-2021-00068-001,Person,48,,,,F,Lakshmi Adiga,,,victim
VIC-VIC-FIR-BDR-2021-00014-000,Person,63,,,,M,Harsh Rao,,,victim
VIC-VIC-FIR-BDR-2021-00014-001,Person,37,,,,F,Lakshmi Swamy,,,victim
VIC-VIC-FIR-BDR-2021-00014-002,Person,47,,,,M,Shivakumar Kumar,,,victim
VIC-VIC-FIR-MGL-2021-00062-000,Person,23,,,,F,Saritha Murthy,,,victim
VIC-VIC-FIR-MGL-2021-00062-001,Person,48,,,,F,Lakshmi Prabhu,,,victim
VIC-VIC-FIR-MGL-2021-00062-002,Person,18,,,,M,Abhishek Reddy,,,victim
VIC-VIC-FIR-UDR-2021-00032-000,Person,21,,,,F,Nitya Reddy,,,victim
VIC-VIC-FIR-UDR-2021-00032-001,Person,61,,,,F,Nitya Krishnamurthy,,,victim
VIC-VIC-FIR-UDR-2021-00032-002,Person,61,,,,M,Kiran Swamy,,,victim
VIC-VIC-FIR-UDR-2021-00032-003,Person,56,,,,M,Shivakumar Thakur,,,victim
VIC-VIC-FIR-BLR-2021-00177-000,Person,45,,,,M,Basavaraj Ayyar,,,victim
VIC-VIC-FIR-KLP-2021-00065-000,Person,74,,,,M,Ramesh Desai,,,victim
VIC-VIC-FIR-KLP-2021-00065-001,Person,22,,,,F,Saritha Tantri,,,victim
VIC-VIC-FIR-KLP-2021-00065-002,Person,38,,,,F,Deepa Nayak,,,victim
VIC-VIC-FIR-KLP-2021-00066-000,Person,38,,,,F,Geetha Aras,,,victim
VIC-VIC-FIR-HBL-2021-00069-000,Person,49,,,,M,Prashanth Verma,,,victim
VIC-VIC-FIR-HBL-2021-00069-001,Person,63,,,,F,Priya Bhat,,,victim
VIC-VIC-FIR-BLR-2021-00178-000,Person,23,,,,M,Basavaraj Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00178-001,Person,29,,,,M,Anil Vokkaliga,,,victim
VIC-VIC-FIR-BLR2-2021-00032-000,Person,28,,,,M,Ajay Vokkaliga,,,victim
VIC-VIC-FIR-BLR2-2021-00032-001,Person,69,,,,F,Lakshmi Patil,,,victim
VIC-VIC-FIR-BLR2-2021-00032-002,Person,34,,,,M,Manjunath Aras,,,victim
VIC-VIC-FIR-KLP-2021-00067-000,Person,54,,,,M,Suresh Murthy,,,victim
VIC-VIC-FIR-TKR-2021-00034-000,Person,18,,,,M,Rohit Lingayat,,,victim
VIC-VIC-FIR-TKR-2021-00034-001,Person,65,,,,M,Basavaraj Krishnamurthy,,,victim
VIC-VIC-FIR-TKR-2021-00034-002,Person,31,,,,M,Suresh Aras,,,victim
VIC-VIC-FIR-BLR2-2021-00033-000,Person,60,,,,F,Sangeetha Singh,,,victim
VIC-VIC-FIR-BLR2-2021-00033-001,Person,64,,,,M,Vinay Murthy,,,victim
VIC-VIC-FIR-BLR-2021-00179-000,Person,32,,,,F,Saritha Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00179-001,Person,21,,,,M,Ravi Pillai,,,victim
VIC-VIC-FIR-BLR-2021-00179-002,Person,23,,,,F,Saritha Shetty,,,victim
VIC-VIC-FIR-BLR-2021-00180-000,Person,26,,,,F,Radha Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00180-001,Person,40,,,,F,Deepa Singh,,,victim
VIC-VIC-FIR-BLR-2021-00180-002,Person,73,,,,M,Yogesh Raju,,,victim
VIC-VIC-FIR-HBL-2021-00070-000,Person,31,,,,F,Jyothi Krishnamurthy,,,victim
VIC-VIC-FIR-HBL-2021-00070-001,Person,60,,,,M,Arjun Kumar,,,victim
VIC-VIC-FIR-HBL-2021-00070-002,Person,39,,,,F,Seeta Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00181-000,Person,58,,,,F,Geetha Shetty,,,victim
VIC-VIC-FIR-KLP-2021-00068-000,Person,22,,,,F,Suma Naik,,,victim
VIC-VIC-FIR-KLP-2021-00068-001,Person,28,,,,F,Madhu Krishnamurthy,,,victim
VIC-VIC-FIR-KLP-2021-00068-002,Person,35,,,,F,Saritha Shastri,,,victim
VIC-VIC-FIR-KLP-2021-00069-000,Person,48,,,,M,Ajay Lingayat,,,victim
VIC-VIC-FIR-KLP-2021-00069-001,Person,37,,,,F,Vidya Patil,,,victim
VIC-VIC-FIR-KLP-2021-00069-002,Person,41,,,,F,Sangeetha Nayak,,,victim
VIC-VIC-FIR-HBL-2021-00071-000,Person,52,,,,M,Vinay Swamy,,,victim
VIC-VIC-FIR-HBL-2021-00071-001,Person,46,,,,F,Swathi Naik,,,victim
VIC-VIC-FIR-HBL-2021-00072-000,Person,27,,,,F,Geetha Reddy,,,victim
VIC-VIC-FIR-MYS-2021-00026-000,Person,70,,,,M,Srikanth Murthy,,,victim
VIC-VIC-FIR-MYS-2021-00026-001,Person,59,,,,F,Shantha Bhat,,,victim
VIC-VIC-FIR-MYS-2021-00026-002,Person,36,,,,F,Bharathi Raju,,,victim
VIC-VIC-FIR-MYS-2021-00026-003,Person,51,,,,F,Jyothi Raju,,,victim
VIC-VIC-FIR-MYS-2021-00026-004,Person,62,,,,F,Sneha Shetty,,,victim
VIC-VIC-FIR-RBG-2021-00091-000,Person,48,,,,F,Anita Thakur,,,victim
VIC-VIC-FIR-RBG-2021-00091-001,Person,31,,,,F,Lakshmi Patil,,,victim
VIC-VIC-FIR-KLP-2021-00070-000,Person,33,,,,M,Raghavendra Singh,,,victim
VIC-VIC-FIR-KLP-2021-00070-001,Person,70,,,,F,Kavitha Tantri,,,victim
VIC-VIC-FIR-KLP-2021-00070-002,Person,29,,,,M,Kiran Prabhu,,,victim
VIC-VIC-FIR-KLP-2021-00071-000,Person,68,,,,M,Kiran Kamath,,,victim
VIC-VIC-FIR-MGL-2021-00063-000,Person,69,,,,F,Meera Krishnamurthy,,,victim
VIC-VIC-FIR-BLR-2021-00182-000,Person,58,,,,F,Suma Thakur,,,victim
VIC-VIC-FIR-BLRR-2021-00003-000,Person,57,,,,F,Saritha Verma,,,victim
VIC-VIC-FIR-BLRR-2021-00003-001,Person,21,,,,M,Suresh Desai,,,victim
VIC-VIC-FIR-BLRR-2021-00003-002,Person,44,,,,M,Srikanth Joshi,,,victim
VIC-VIC-FIR-KLP-2021-00072-000,Person,66,,,,M,Suresh Thakur,,,victim
VIC-VIC-FIR-KLP-2021-00072-001,Person,44,,,,F,Rekha Kumar,,,victim
VIC-VIC-FIR-KLP-2021-00072-002,Person,47,,,,M,Kiran Thakur,,,victim
VIC-VIC-FIR-BLR-2021-00183-000,Person,53,,,,F,Meera Prabhu,,,victim
VIC-VIC-FIR-BLR-2021-00183-001,Person,65,,,,M,Mohan Rao,,,victim
VIC-VIC-FIR-BLG-2021-00032-000,Person,36,,,,F,Bharathi Kumar,,,victim
VIC-VIC-FIR-BLG-2021-00032-001,Person,50,,,,F,Amala Reddy,,,victim
VIC-VIC-FIR-BLG-2021-00032-002,Person,61,,,,F,Seeta Shastri,,,victim
VIC-VIC-FIR-VKT-2021-00028-000,Person,70,,,,M,Srikanth Kumar,,,victim
VIC-VIC-FIR-BLR-2021-00184-000,Person,45,,,,M,Vikram Thakur,,,victim
VIC-VIC-FIR-BLR-2021-00184-001,Person,47,,,,M,Yogesh Tantri,,,victim
VIC-VIC-FIR-BLRR-2021-00004-000,Person,43,,,,F,Jyothi Adiga,,,victim
VIC-VIC-FIR-BLR2-2021-00034-000,Person,52,,,,M,Rohit Krishnamurthy,,,victim
VIC-VIC-FIR-BLR2-2021-00034-001,Person,63,,,,F,Nirmala Adiga,,,victim
VIC-VIC-FIR-BLR2-2021-00034-002,Person,70,,,,M,Mohan Kamath,,,victim
VIC-VIC-FIR-KLP-2021-00073-000,Person,68,,,,F,Vidya Vokkaliga,,,victim
VIC-VIC-FIR-KLP-2021-00073-001,Person,58,,,,F,Deepa Thakur,,,victim
VIC-VIC-FIR-KLP-2021-00073-002,Person,65,,,,M,Abhishek Udupi,,,victim
VIC-VIC-FIR-KLP-2021-00074-000,Person,48,,,,M,Harsh Hegde,,,victim
VIC-VIC-FIR-KLP-2021-00074-001,Person,73,,,,M,Tejas Shastri,,,victim
VIC-VIC-FIR-BLG-2021-00033-000,Person,65,,,,F,Jyothi Gowda,,,victim
VIC-VIC-FIR-BLG-2021-00033-001,Person,53,,,,F,Sujatha Swamy,,,victim
VIC-VIC-FIR-BLG-2021-00033-002,Person,41,,,,M,Naveen Hegde,,,victim
VIC-VIC-FIR-HBL-2021-00073-000,Person,72,,,,M,Arjun Patil,,,victim
VIC-VIC-FIR-HBL-2021-00073-001,Person,61,,,,M,Shivakumar Ayyar,,,victim
VIC-VIC-FIR-VKT-2021-00029-000,Person,53,,,,M,Vinay Udupi,,,victim
VIC-VIC-FIR-VKT-2021-00029-001,Person,40,,,,F,Geetha Rao,,,victim
VIC-VIC-FIR-VKT-2021-00029-002,Person,71,,,,F,Shantha Naik,,,victim
VIC-VIC-FIR-TKR-2021-00035-000,Person,48,,,,M,Naveen Kamath,,,victim
VIC-VIC-FIR-BLR-2021-00185-000,Person,35,,,,F,Deepa Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00185-001,Person,40,,,,M,Umesh Murthy,,,victim
VIC-VIC-FIR-BLR2-2021-00035-000,Person,29,,,,F,Geetha Raju,,,victim
VIC-VIC-FIR-RBG-2021-00092-000,Person,45,,,,M,Prashanth Raju,,,victim
VIC-VIC-FIR-RBG-2021-00092-001,Person,24,,,,M,Akash Raju,,,victim
VIC-VIC-FIR-HBL-2021-00074-000,Person,66,,,,F,Saritha Prabhu,,,victim
VIC-VIC-FIR-HBL-2021-00074-001,Person,41,,,,M,Akash Murthy,,,victim
VIC-VIC-FIR-HBL-2021-00074-002,Person,62,,,,M,Harsh Shastri,,,victim
VIC-VIC-FIR-CTV-2021-00005-000,Person,32,,,,M,Yogesh Patil,,,victim
VIC-VIC-FIR-CTV-2021-00005-001,Person,72,,,,M,Vikram Hegde,,,victim
VIC-VIC-FIR-BLR2-2021-00036-000,Person,56,,,,F,Amala Rao,,,victim
VIC-VIC-FIR-BLR2-2021-00036-001,Person,70,,,,M,Vikram Singh,,,victim
VIC-VIC-FIR-BLR2-2021-00036-002,Person,53,,,,F,Bharathi Tantri,,,victim
VIC-VIC-FIR-BLR2-2021-00036-003,Person,62,,,,F,Nitya Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00186-000,Person,74,,,,M,Abhishek Nayak,,,victim
VIC-VIC-FIR-RBG-2021-00093-000,Person,24,,,,M,Kiran Joshi,,,victim
VIC-VIC-FIR-RBG-2021-00093-001,Person,41,,,,M,Nagaraj Reddy,,,victim
VIC-VIC-FIR-RBG-2021-00093-002,Person,57,,,,M,Gaurav Murthy,,,victim
VIC-VIC-FIR-KLP-2021-00075-000,Person,36,,,,M,Vinay Patil,,,victim
VIC-VIC-FIR-SHV-2021-00016-000,Person,34,,,,F,Nirmala Swamy,,,victim
VIC-VIC-FIR-SHV-2021-00016-001,Person,56,,,,M,Ganesh Adiga,,,victim
VIC-VIC-FIR-SHV-2021-00016-002,Person,62,,,,F,Priya Shetty,,,victim
VIC-VIC-FIR-RBG-2021-00094-000,Person,33,,,,F,Bharathi Gowda,,,victim
VIC-VIC-FIR-BLR2-2021-00037-000,Person,59,,,,F,Suma Naik,,,victim
VIC-VIC-FIR-BLR2-2021-00037-001,Person,54,,,,F,Bharathi Joshi,,,victim
VIC-VIC-FIR-BLR2-2021-00037-002,Person,19,,,,M,Deepak Kumar,,,victim
VIC-VIC-FIR-BLR2-2021-00037-003,Person,55,,,,F,Madhu Murthy,,,victim
VIC-VIC-FIR-BLR-2021-00187-000,Person,64,,,,F,Lakshmi Swamy,,,victim
VIC-VIC-FIR-HBL-2021-00075-000,Person,24,,,,F,Radha Prabhu,,,victim
VIC-VIC-FIR-HBL-2021-00075-001,Person,37,,,,F,Vidya Murthy,,,victim
VIC-VIC-FIR-HBL-2021-00075-002,Person,23,,,,F,Nitya Lingayat,,,victim
VIC-VIC-FIR-BLG-2021-00034-000,Person,59,,,,F,Saritha Nayak,,,victim
VIC-VIC-FIR-BLG-2021-00034-001,Person,46,,,,F,Deepa Kamath,,,victim
VIC-VIC-FIR-BLG-2021-00034-002,Person,69,,,,M,Mohan Raju,,,victim
VIC-VIC-FIR-BLG-2021-00034-003,Person,63,,,,F,Rekha Adiga,,,victim
VIC-VIC-FIR-MGL-2021-00064-000,Person,18,,,,F,Geetha Nayak,,,victim
VIC-VIC-FIR-BLR2-2021-00038-000,Person,22,,,,M,Vinay Shetty,,,victim
VIC-VIC-FIR-BLR2-2021-00038-001,Person,26,,,,M,Suresh Krishnamurthy,,,victim
VIC-VIC-FIR-BLR2-2021-00038-002,Person,21,,,,F,Swathi Kumar,,,victim
VIC-VIC-FIR-BLR-2021-00188-000,Person,29,,,,F,Sangeetha Tantri,,,victim
VIC-VIC-FIR-BLR-2021-00188-001,Person,24,,,,M,Raghavendra Adiga,,,victim
VIC-VIC-FIR-BLR-2021-00188-002,Person,23,,,,M,Gaurav Tantri,,,victim
VIC-VIC-FIR-CHB-2021-00027-000,Person,60,,,,F,Sangeetha Vokkaliga,,,victim
VIC-VIC-FIR-CHB-2021-00027-001,Person,65,,,,M,Srikanth Swamy,,,victim
VIC-VIC-FIR-BLR-2021-00189-000,Person,29,,,,M,Rajesh Swamy,,,victim
VIC-VIC-FIR-BLRR-2021-00005-000,Person,24,,,,F,Seeta Ayyar,,,victim
VIC-VIC-FIR-BLRR-2021-00005-001,Person,52,,,,M,Rajesh Murthy,,,victim
VIC-VIC-FIR-BLR-2021-00190-000,Person,71,,,,F,Lakshmi Udupi,,,victim
VIC-VIC-FIR-BLR-2021-00190-001,Person,65,,,,F,Bharathi Murthy,,,victim
VIC-VIC-FIR-MGL-2021-00065-000,Person,72,,,,F,Seeta Pillai,,,victim
VIC-VIC-FIR-HSN-2021-00008-000,Person,72,,,,M,Raghavendra Reddy,,,victim
VIC-VIC-FIR-HSN-2021-00008-001,Person,35,,,,F,Nirmala Hegde,,,victim
VIC-VIC-FIR-BLR-2021-00191-000,Person,56,,,,F,Bharathi Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00191-001,Person,71,,,,F,Saritha Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00191-002,Person,74,,,,F,Lakshmi Shastri,,,victim
VIC-VIC-FIR-BLRR-2021-00006-000,Person,61,,,,F,Kavitha Pillai,,,victim
VIC-VIC-FIR-BLRR-2021-00006-001,Person,38,,,,M,Arjun Nayak,,,victim
VIC-VIC-FIR-HBL-2021-00076-000,Person,61,,,,F,Sujatha Aras,,,victim
VIC-VIC-FIR-BLR-2021-00192-000,Person,20,,,,F,Suma Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00192-001,Person,45,,,,F,Saritha Reddy,,,victim
VIC-VIC-FIR-BLR-2021-00192-002,Person,51,,,,F,Sujatha Hegde,,,victim
VIC-VIC-FIR-BLRR-2021-00007-000,Person,65,,,,M,Srikanth Prabhu,,,victim
VIC-VIC-FIR-BLRR-2021-00007-001,Person,59,,,,M,Kiran Prabhu,,,victim
VIC-VIC-FIR-CHB-2021-00028-000,Person,19,,,,M,Deepak Joshi,,,victim
VIC-VIC-FIR-BLR-2021-00193-000,Person,30,,,,F,Shantha Pillai,,,victim
VIC-VIC-FIR-BLG-2021-00035-000,Person,31,,,,F,Rekha Aras,,,victim
VIC-VIC-FIR-BLG-2021-00035-001,Person,59,,,,F,Radha Vokkaliga,,,victim
VIC-VIC-FIR-HBL-2021-00077-000,Person,30,,,,F,Sangeetha Udupi,,,victim
VIC-VIC-FIR-BLR-2021-00194-000,Person,47,,,,M,Suresh Naik,,,victim
VIC-VIC-FIR-BLG-2021-00036-000,Person,32,,,,M,Akash Hegde,,,victim
VIC-VIC-FIR-BLG-2021-00036-001,Person,52,,,,M,Sandeep Singh,,,victim
VIC-VIC-FIR-BLR-2021-00195-000,Person,37,,,,F,Anita Sharma,,,victim
VIC-VIC-FIR-BLR-2021-00195-001,Person,47,,,,M,Ganesh Verma,,,victim
VIC-VIC-FIR-BLR-2021-00195-002,Person,64,,,,F,Nitya Kamath,,,victim
VIC-VIC-FIR-BLR-2021-00196-000,Person,38,,,,F,Geetha Joshi,,,victim
VIC-VIC-FIR-BLR-2021-00196-001,Person,28,,,,M,Mahesh Ayyar,,,victim
VIC-VIC-FIR-KLR-2021-00007-000,Person,29,,,,M,Suresh Rao,,,victim
VIC-VIC-FIR-KLR-2021-00007-001,Person,62,,,,M,Prashanth Vokkaliga,,,victim
VIC-VIC-FIR-BLR-2021-00197-000,Person,19,,,,F,Kavitha Ayyar,,,victim
VIC-VIC-FIR-BLR-2021-00198-000,Person,40,,,,M,Ravi Swamy,,,victim
VIC-VIC-FIR-BLR-2021-00198-001,Person,64,,,,M,Yogesh Verma,,,victim
VIC-VIC-FIR-BLR-2021-00198-002,Person,68,,,,M,Satish Krishnamurthy,,,victim
VIC-VIC-FIR-SHV-2021-00017-000,Person,66,,,,M,Akash Tantri,,,victim
VIC-VIC-FIR-SHV-2021-00017-001,Person,61,,,,M,Rohit Patil,,,victim
VIC-VIC-FIR-SHV-2021-00017-002,Person,69,,,,F,Anjali Thakur,,,victim
VIC-VIC-FIR-SHV-2021-00017-003,Person,68,,,,F,Meera Shetty,,,victim
VIC-VIC-FIR-SHV-2021-00017-004,Person,47,,,,M,Prakash Sharma,,,victim
VIC-VIC-FIR-VJP-2021-00019-000,Person,39,,,,F,Meera Naik,,,victim
VIC-VIC-FIR-BLR-2021-00199-000,Person,57,,,,F,Shantha Desai,,,victim
VIC-VIC-FIR-BLR-2021-00199-001,Person,63,,,,M,Basavaraj Lingayat,,,victim
VIC-VIC-FIR-HBL-2021-00078-000,Person,56,,,,F,Kavitha Pillai,,,victim
VIC-VIC-FIR-HBL-2021-00078-001,Person,37,,,,M,Mahesh Hegde,,,victim
VIC-VIC-FIR-VJP-2021-00020-000,Person,48,,,,M,Harsh Pillai,,,victim
VIC-VIC-FIR-BLR-2021-00200-000,Person,44,,,,F,Radha Rao,,,victim
VIC-VIC-FIR-BLR-2021-00200-001,Person,18,,,,F,Amala Krishnamurthy,,,victim
VIC-VIC-FIR-BLR-2021-00200-002,Person,51,,,,M,Vinay Ayyar,,,victim
VIC-VIC-FIR-HBL-2021-00079-000,Person,31,,,,M,Vikram Shastri,,,victim
VIC-VIC-FIR-RBG-2021-00095-000,Person,60,,,,F,Suma Naik,,,victim
VIC-VIC-FIR-BLR-2021-00201-000,Person,42,,,,F,Geetha Singh,,,victim
VIC-VIC-FIR-BLR-2021-00201-001,Person,27,,,,M,Nagaraj Shastri,,,victim
VIC-VIC-FIR-BLR2-2021-00039-000,Person,53,,,,M,Prakash Sharma,,,victim
VIC-VIC-FIR-BLR2-2021-00039-001,Person,61,,,,F,Swathi Lingayat,,,victim
VIC-VIC-FIR-RBG-2021-00096-000,Person,60,,,,M,Manjunath Nambiar,,,victim
VIC-VIC-FIR-RBG-2021-00096-001,Person,28,,,,M,Kiran Murthy,,,victim
VIC-VIC-FIR-BLR-2021-00202-000,Person,74,,,,F,Suma Desai,,,victim
VIC-VIC-FIR-BLR-2021-00202-001,Person,38,,,,M,Manjunath Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00203-000,Person,50,,,,M,Prashanth Naik,,,victim
VIC-VIC-FIR-BLR-2021-00203-001,Person,40,,,,F,Sneha Kamath,,,victim
VIC-VIC-FIR-BLR-2021-00203-002,Person,35,,,,M,Abhishek Desai,,,victim
VIC-VIC-FIR-HBL-2021-00080-000,Person,56,,,,F,Anita Nambiar,,,victim
VIC-VIC-FIR-HBL-2021-00080-001,Person,18,,,,M,Arjun Kamath,,,victim
VIC-VIC-FIR-HBL-2021-00080-002,Person,26,,,,M,Arjun Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00204-000,Person,26,,,,F,Pooja Shetty,,,victim
VIC-VIC-FIR-BLR-2021-00204-001,Person,49,,,,F,Anjali Bhat,,,victim
VIC-VIC-FIR-MDY-2021-00013-000,Person,32,,,,F,Anita Sharma,,,victim
VIC-VIC-FIR-VKT-2021-00030-000,Person,51,,,,M,Nagaraj Desai,,,victim
VIC-VIC-FIR-VKT-2021-00030-001,Person,28,,,,M,Prashanth Udupi,,,victim
VIC-VIC-FIR-BLR-2021-00205-000,Person,35,,,,M,Gaurav Naik,,,victim
VIC-VIC-FIR-BLR-2021-00205-001,Person,23,,,,M,Prashanth Pillai,,,victim
VIC-VIC-FIR-BLR-2021-00205-002,Person,31,,,,F,Anita Pillai,,,victim
VIC-VIC-FIR-BLR-2021-00206-000,Person,24,,,,F,Madhu Kamath,,,victim
VIC-VIC-FIR-BLRR-2021-00008-000,Person,37,,,,F,Priya Adiga,,,victim
VIC-VIC-FIR-BLRR-2021-00008-001,Person,21,,,,M,Mahesh Naik,,,victim
VIC-VIC-FIR-MGL-2021-00066-000,Person,41,,,,M,Raghavendra Krishnamurthy,,,victim
VIC-VIC-FIR-MGL-2021-00066-001,Person,18,,,,F,Deepa Raju,,,victim
VIC-VIC-FIR-MGL-2021-00066-002,Person,20,,,,F,Swathi Rao,,,victim
VIC-VIC-FIR-HVR-2021-00031-000,Person,59,,,,M,Prashanth Hegde,,,victim
VIC-VIC-FIR-BLR-2021-00207-000,Person,22,,,,M,Shivakumar Adiga,,,victim
VIC-VIC-FIR-BLR-2021-00207-001,Person,68,,,,F,Bharathi Bhat,,,victim
VIC-VIC-FIR-BLR-2021-00207-002,Person,66,,,,M,Satish Kumar,,,victim
VIC-VIC-FIR-BLR-2021-00208-000,Person,53,,,,F,Bharathi Lingayat,,,victim
VIC-VIC-FIR-BLR-2021-00208-001,Person,31,,,,M,Raghavendra Vokkaliga,,,victim
VIC-VIC-FIR-BLR-2021-00208-002,Person,65,,,,F,Bharathi Lingayat,,,victim
