officer_id,badge_number,name_en,gender,rank,rank_level,rank_abbr,station_id,district_id,district_name,phone,doj,tenure_years,shift,specialization,is_investigating_officer,is_station_house_officer
OFF-0003217,KSP/KPT/003217,Prakash Desai,M,Constable,1,PC,STN-KA-KPT-0001,KA-KPT,Koppal,6526536544,2005-04-29,21,general_0900_1800,general,false,false
OFF-0003218,KSP/KPT/003218,Basavaraj Joshi,M,Constable,1,PC,STN-KA-KPT-0002,KA-KPT,Koppal,8646648620,2005-08-16,20,general_0900_1800,cyber_crime,false,false
OFF-0003219,KSP/KPT/003219,Tejas Pillai,M,ASI,2,APSI,STN-KA-KPT-0002,KA-KPT,Koppal,6159820820,2015-12-21,10,afternoon_1400_2200,general,true,false
OFF-0003220,KSP/KPT/003220,Anjali Shetty,F,Constable,1,PC,STN-KA-KPT-0002,KA-KPT,Koppal,8437928885,2002-12-25,23,morning_0600_1400,traffic,false,false
OFF-0003221,KSP/KPT/003221,Srikanth Krishnamurthy,M,DIG,7,DIG,STN-KA-KPT-0002,KA-KPT,Koppal,7427331531,2010-12-16,15,night_2200_0600,anti_corruption,false,false
OFF-0003222,KSP/KPT/003222,Vinay Gowda,M,Constable,1,PC,STN-KA-KPT-0003,KA-KPT,Koppal,6874882095,2009-07-10,17,night_2200_0600,crime_branch,false,false
OFF-0003223,KSP/KPT/003223,Yogesh Prabhu,M,Sub-Inspector,3,PSI,STN-KA-KPT-0003,KA-KPT,Koppal,8129916738,1998-08-10,27,night_2200_0600,narcotics,true,true
OFF-0003224,KSP/KPT/003224,Anita Bhat,F,DSP,5,DSP,STN-KA-KPT-0003,KA-KPT,Koppal,9574331074,2022-11-18,3,afternoon_1400_2200,traffic,false,false
OFF-0003225,KSP/KPT/003225,Lakshmi Ayyar,F,Sub-Inspector,3,PSI,STN-KA-KPT-0003,KA-KPT,Koppal,9096748499,2022-10-20,3,morning_0600_1400,crime_branch,true,false
OFF-0003226,KSP/KPT/003226,Gaurav Pillai,M,Constable,1,PC,STN-KA-KPT-0003,KA-KPT,Koppal,6343420581,2000-12-18,25,afternoon_1400_2200,narcotics,false,false
OFF-0003227,KSP/KPT/003227,Ramesh Singh,M,Constable,1,PC,STN-KA-KPT-0003,KA-KPT,Koppal,9321272506,2003-04-12,23,afternoon_1400_2200,traffic,false,false
OFF-0003228,KSP/KPT/003228,Pooja Lingayat,F,Constable,1,PC,STN-KA-KPT-0003,KA-KPT,Koppal,7256952256,2024-04-02,2,night_2200_0600,narcotics,false,false
OFF-0003229,KSP/KPT/003229,Raghavendra Nambiar,M,Head Constable,2,HC,STN-KA-KPT-0003,KA-KPT,Koppal,7598145290,2019-01-31,7,night_2200_0600,sb_intelligence,false,false
OFF-0003230,KSP/KPT/003230,Nitya Murthy,F,Constable,1,PC,STN-KA-KPT-0004,KA-KPT,Koppal,8433645244,2006-03-06,20,night_2200_0600,general,false,false
OFF-0003231,KSP/KPT/003231,Sandeep Krishnamurthy,M,ASI,2,APSI,STN-KA-KPT-0004,KA-KPT,Koppal,9931550436,2017-07-18,8,morning_0600_1400,narcotics,true,false
OFF-0003232,KSP/KPT/003232,Harsh Bhat,M,Sub-Inspector,3,PSI,STN-KA-KPT-0004,KA-KPT,Koppal,6211360404,2013-10-20,12,morning_0600_1400,general,true,true
OFF-0003233,KSP/KPT/003233,Anil Vokkaliga,M,Constable,1,PC,STN-KA-KPT-0004,KA-KPT,Koppal,6160066696,2019-12-04,6,general_0900_1800,juvenile,false,false
OFF-0003234,KSP/KPT/003234,Swathi Pillai,F,Sub-Inspector,3,PSI,STN-KA-KPT-0005,KA-KPT,Koppal,6483679734,2010-05-13,16,general_0900_1800,narcotics,true,true
OFF-0003235,KSP/KPT/003235,Ajay Nambiar,M,ASI,2,APSI,STN-KA-KPT-0005,KA-KPT,Koppal,6980712454,2008-03-24,18,general_0900_1800,juvenile,true,false
OFF-0003236,KSP/KPT/003236,Vinay Sharma,M,Constable,1,PC,STN-KA-KPT-0005,KA-KPT,Koppal,7148840885,1998-01-12,28,afternoon_1400_2200,narcotics,false,false
OFF-0003237,KSP/KPT/003237,Umesh Aras,M,Head Constable,2,HC,STN-KA-KPT-0005,KA-KPT,Koppal,9633619106,2020-01-20,6,general_0900_1800,juvenile,false,false
OFF-0003238,KSP/KPT/003238,Radha Swamy,F,Constable,1,PC,STN-KA-KPT-0006,KA-KPT,Koppal,6846202316,1998-05-08,28,morning_0600_1400,crime_branch,false,false
OFF-0003239,KSP/KPT/003239,Prakash Bhat,M,ASI,2,APSI,STN-KA-KPT-0006,KA-KPT,Koppal,7525902891,2007-08-19,18,general_0900_1800,juvenile,true,false
OFF-0003240,KSP/KPT/003240,Prashanth Adiga,M,Constable,1,PC,STN-KA-KPT-0006,KA-KPT,Koppal,6754125395,2001-03-09,25,afternoon_1400_2200,juvenile,false,false
OFF-0003241,KSP/KPT/003241,Satish Aras,M,Head Constable,2,HC,STN-KA-KPT-0006,KA-KPT,Koppal,7255917789,2021-04-21,5,afternoon_1400_2200,cyber_crime,false,false
OFF-0003242,KSP/KPT/003242,Harsh Adiga,M,Constable,1,PC,STN-KA-KPT-0007,KA-KPT,Koppal,9731998856,2009-10-23,16,morning_0600_1400,women_cell,false,false
OFF-0003243,KSP/KPT/003243,Arjun Naik,M,Head Constable,2,HC,STN-KA-KPT-0007,KA-KPT,Koppal,6395685503,2023-08-02,2,night_2200_0600,women_cell,false,false
OFF-0003244,KSP/KPT/003244,Srikanth Udupi,M,Constable,1,PC,STN-KA-KPT-0007,KA-KPT,Koppal,8001966881,2020-03-14,6,general_0900_1800,sb_intelligence,false,false
OFF-0003245,KSP/KPT/003245,Deepak Reddy,M,Head Constable,2,HC,STN-KA-KPT-0007,KA-KPT,Koppal,9255147736,2015-07-11,11,general_0900_1800,cyber_crime,false,false
OFF-0003246,KSP/KPT/003246,Ganesh Vokkaliga,M,Head Constable,2,HC,STN-KA-KPT-0007,KA-KPT,Koppal,7535947064,2021-11-09,4,morning_0600_1400,narcotics,false,false
OFF-0003247,KSP/KPT/003247,Ajay Krishnamurthy,M,ASI,2,APSI,STN-KA-KPT-0008,KA-KPT,Koppal,6688279643,2018-06-05,8,night_2200_0600,sb_intelligence,true,false
OFF-0003248,KSP/KPT/003248,Ramesh Aras,M,Head Constable,2,HC,STN-KA-KPT-0008,KA-KPT,Koppal,9584404502,2001-12-27,24,night_2200_0600,anti_corruption,false,false
OFF-0003249,KSP/KPT/003249,Raghavendra Shastri,M,Constable,1,PC,STN-KA-KPT-0008,KA-KPT,Koppal,7687633323,1999-09-09,26,night_2200_0600,cyber_crime,false,false
OFF-0003250,KSP/KPT/003250,Pooja Krishnamurthy,F,Constable,1,PC,STN-KA-KPT-0008,KA-KPT,Koppal,9391112753,2019-02-12,7,night_2200_0600,cyber_crime,false,false
OFF-0003251,KSP/KPT/003251,Raghavendra Shetty,M,Sub-Inspector,3,PSI,STN-KA-KPT-0009,KA-KPT,Koppal,8792056759,2016-05-24,10,night_2200_0600,traffic,true,true
OFF-0003252,KSP/KPT/003252,Tejas Gowda,M,Constable,1,PC,STN-KA-KPT-0009,KA-KPT,Koppal,9293496813,2023-07-20,2,general_0900_1800,crime_branch,false,false
OFF-0003253,KSP/KPT/003253,Vikram Bhat,M,Sub-Inspector,3,PSI,STN-KA-KPT-0009,KA-KPT,Koppal,9793564434,2018-07-19,7,morning_0600_1400,general,true,false
OFF-0003254,KSP/KPT/003254,Nagaraj Shetty,M,ASP,5,ASP,STN-KA-KPT-0009,KA-KPT,Koppal,6190478322,2010-12-14,15,morning_0600_1400,crime_branch,false,false
OFF-0003255,KSP/YDG/003255,Shivakumar Prabhu,M,Head Constable,2,HC,STN-KA-YDG-0000,KA-YDG,Yadgir,7038618397,2011-04-30,15,morning_0600_1400,traffic,false,false
OFF-0003256,KSP/YDG/003256,Vikram Shastri,M,Constable,1,PC,STN-KA-YDG-0000,KA-YDG,Yadgir,6386277424,2016-03-10,10,afternoon_1400_2200,sb_intelligence,false,false
OFF-0003257,KSP/YDG/003257,Shruthi Aras,F,Constable,1,PC,STN-KA-YDG-0000,KA-YDG,Yadgir,8167463484,2017-06-06,9,general_0900_1800,crime_branch,false,false
OFF-0003258,KSP/YDG/003258,Sandeep Sharma,M,SP,6,SP,STN-KA-YDG-0000,KA-YDG,Yadgir,7000114633,2015-03-16,11,afternoon_1400_2200,crime_branch,false,false
OFF-0003259,KSP/YDG/003259,Vidya Singh,F,Constable,1,PC,STN-KA-YDG-0001,KA-YDG,Yadgir,8630144498,2023-06-28,3,afternoon_1400_2200,juvenile,false,false
OFF-0003260,KSP/YDG/003260,Vinay Swamy,M,Sub-Inspector,3,PSI,STN-KA-YDG-0001,KA-YDG,Yadgir,9574412772,2021-01-19,5,afternoon_1400_2200,juvenile,true,true
OFF-0003261,KSP/YDG/003261,Shantha Naik,F,Head Constable,2,HC,STN-KA-YDG-0001,KA-YDG,Yadgir,7371408106,2020-10-08,5,general_0900_1800,sb_intelligence,false,false
OFF-0003262,KSP/YDG/003262,Kavitha Reddy,F,Constable,1,PC,STN-KA-YDG-0001,KA-YDG,Yadgir,8566274876,2006-11-06,19,morning_0600_1400,narcotics,false,false
OFF-0003263,KSP/YDG/003263,Deepak Gowda,M,Head Constable,2,HC,STN-KA-YDG-0002,KA-YDG,Yadgir,6013607657,2024-05-14,2,general_0900_1800,narcotics,false,false
OFF-0003264,KSP/YDG/003264,Umesh Vokkaliga,M,Head Constable,2,HC,STN-KA-YDG-0002,KA-YDG,Yadgir,9684373911,2019-09-16,6,general_0900_1800,anti_corruption,false,false
OFF-0003265,KSP/YDG/003265,Bharathi Rao,F,Constable,1,PC,STN-KA-YDG-0002,KA-YDG,Yadgir,9292561508,2013-01-08,13,night_2200_0600,sb_intelligence,false,false
OFF-0003266,KSP/YDG/003266,Anil Thakur,M,Constable,1,PC,STN-KA-YDG-0002,KA-YDG,Yadgir,6252620102,2011-10-02,14,night_2200_0600,crime_branch,false,false
OFF-0003267,KSP/YDG/003267,Satish Lingayat,M,Head Constable,2,HC,STN-KA-YDG-0003,KA-YDG,Yadgir,8785716133,2008-07-04,18,general_0900_1800,sb_intelligence,false,false
OFF-0003268,KSP/YDG/003268,Shivakumar Naik,M,Constable,1,PC,STN-KA-YDG-0003,KA-YDG,Yadgir,7647869104,1998-09-12,27,night_2200_0600,sb_intelligence,false,false
OFF-0003269,KSP/YDG/003269,Ajay Krishnamurthy,M,Inspector,4,PI,STN-KA-YDG-0003,KA-YDG,Yadgir,6651060007,2002-04-20,24,afternoon_1400_2200,crime_branch,true,true
OFF-0003270,KSP/YDG/003270,Yogesh Nambiar,M,Head Constable,2,HC,STN-KA-YDG-0003,KA-YDG,Yadgir,7155247017,2016-04-08,10,morning_0600_1400,women_cell,false,false
OFF-0003271,KSP/YDG/003271,Abhishek Gowda,M,Head Constable,2,HC,STN-KA-YDG-0004,KA-YDG,Yadgir,7444044234,2005-01-23,21,general_0900_1800,anti_corruption,false,false
OFF-0003272,KSP/YDG/003272,Vidya Desai,F,Head Constable,2,HC,STN-KA-YDG-0004,KA-YDG,Yadgir,7845659435,2019-08-18,6,afternoon_1400_2200,narcotics,false,false
OFF-0003273,KSP/YDG/003273,Raghavendra Bhat,M,Constable,1,PC,STN-KA-YDG-0004,KA-YDG,Yadgir,6947199342,2023-09-15,2,night_2200_0600,women_cell,false,false
OFF-0003274,KSP/YDG/003274,Priya Desai,F,Inspector,4,PI,STN-KA-YDG-0004,KA-YDG,Yadgir,9539287382,2001-05-15,25,night_2200_0600,crime_branch,true,true
OFF-0003275,KSP/YDG/003275,Ajay Gowda,M,ASI,2,APSI,STN-KA-YDG-0005,KA-YDG,Yadgir,7542822570,2007-12-18,18,general_0900_1800,narcotics,true,false
OFF-0003276,KSP/YDG/003276,Suresh Swamy,M,Constable,1,PC,STN-KA-YDG-0005,KA-YDG,Yadgir,8018045766,2010-04-24,16,morning_0600_1400,anti_corruption,false,false
OFF-0003277,KSP/YDG/003277,Abhishek Shetty,M,Constable,1,PC,STN-KA-YDG-0005,KA-YDG,Yadgir,9340945699,2015-09-24,10,general_0900_1800,crime_branch,false,false
OFF-0003278,KSP/YDG/003278,Umesh Udupi,M,Inspector,4,PI,STN-KA-YDG-0005,KA-YDG,Yadgir,9981276354,2020-04-28,6,morning_0600_1400,crime_branch,true,true
OFF-0003279,KSP/YDG/003279,Suma Gowda,F,Head Constable,2,HC,STN-KA-YDG-0006,KA-YDG,Yadgir,6797714425,2019-01-19,7,general_0900_1800,anti_corruption,false,false
OFF-0003280,KSP/YDG/003280,Raghavendra Nayak,M,Sub-Inspector,3,PSI,STN-KA-YDG-0006,KA-YDG,Yadgir,7300070045,2007-04-08,19,general_0900_1800,traffic,true,true
OFF-0003281,KSP/YDG/003281,Basavaraj Bhat,M,Inspector,4,PI,STN-KA-YDG-0006,KA-YDG,Yadgir,8990297467,2016-04-07,10,morning_0600_1400,narcotics,true,false
OFF-0003282,KSP/YDG/003282,Saritha Hegde,F,ASI,2,APSI,STN-KA-YDG-0006,KA-YDG,Yadgir,6094685316,2017-06-29,9,afternoon_1400_2200,crime_branch,true,false
OFF-0003283,KSP/YDG/003283,Suresh Reddy,M,Head Constable,2,HC,STN-KA-YDG-0006,KA-YDG,Yadgir,9010601618,2011-09-09,14,morning_0600_1400,women_cell,false,false
OFF-0003284,KSP/YDG/003284,Rohit Hegde,M,Sub-Inspector,3,PSI,STN-KA-YDG-0006,KA-YDG,Yadgir,9089331613,2015-02-08,11,night_2200_0600,crime_branch,true,false
OFF-0003285,KSP/YDG/003285,Vikram Adiga,M,Sub-Inspector,3,PSI,STN-KA-YDG-0006,KA-YDG,Yadgir,9165927053,2009-12-16,16,general_0900_1800,narcotics,true,false
OFF-0003286,KSP/YDG/003286,Satish Shetty,M,Head Constable,2,HC,STN-KA-YDG-0006,KA-YDG,Yadgir,7376351287,2016-08-04,9,afternoon_1400_2200,juvenile,false,false
OFF-0003287,KSP/YDG/003287,Geetha Ayyar,F,Constable,1,PC,STN-KA-YDG-0007,KA-YDG,Yadgir,9150081675,2013-07-03,13,night_2200_0600,traffic,false,false
OFF-0003288,KSP/YDG/003288,Ravi Singh,M,Constable,1,PC,STN-KA-YDG-0007,KA-YDG,Yadgir,6595793506,2004-09-04,21,morning_0600_1400,anti_corruption,false,false
OFF-0003289,KSP/YDG/003289,Mahesh Gowda,M,Constable,1,PC,STN-KA-YDG-0007,KA-YDG,Yadgir,7705333580,2005-05-30,21,night_2200_0600,sb_intelligence,false,false
OFF-0003290,KSP/YDG/003290,Yogesh Murthy,M,Sub-Inspector,3,PSI,STN-KA-YDG-0007,KA-YDG,Yadgir,9308775060,2025-01-09,1,night_2200_0600,crime_branch,true,true
OFF-0003291,KSP/YDG/003291,Mohan Singh,M,Constable,1,PC,STN-KA-YDG-0008,KA-YDG,Yadgir,6184207267,2007-11-19,18,morning_0600_1400,general,false,false
OFF-0003292,KSP/YDG/003292,Ramesh Reddy,M,Head Constable,2,HC,STN-KA-YDG-0008,KA-YDG,Yadgir,7775644161,2009-04-10,17,morning_0600_1400,sb_intelligence,false,false
OFF-0003293,KSP/YDG/003293,Rohit Reddy,M,Constable,1,PC,STN-KA-YDG-0008,KA-YDG,Yadgir,6630169203,2016-01-05,10,afternoon_1400_2200,traffic,false,false
OFF-0003294,KSP/YDG/003294,Nirmala Gowda,F,Constable,1,PC,STN-KA-YDG-0008,KA-YDG,Yadgir,6338686148,2001-11-25,24,afternoon_1400_2200,narcotics,false,false
OFF-0003295,KSP/YDG/003295,Sneha Aras,F,Constable,1,PC,STN-KA-YDG-0009,KA-YDG,Yadgir,6589483212,2002-01-04,24,afternoon_1400_2200,sb_intelligence,false,false
OFF-0003296,KSP/YDG/003296,Ravi Nambiar,M,ASI,2,APSI,STN-KA-YDG-0009,KA-YDG,Yadgir,9054438495,1998-03-18,28,general_0900_1800,traffic,true,false
OFF-0003297,KSP/YDG/003297,Akash Kamath,M,Constable,1,PC,STN-KA-YDG-0009,KA-YDG,Yadgir,6583513405,2008-08-24,17,morning_0600_1400,juvenile,false,false
OFF-0003298,KSP/YDG/003298,Vidya Thakur,F,Constable,1,PC,STN-KA-YDG-0009,KA-YDG,Yadgir,7967665400,2007-01-21,19,afternoon_1400_2200,traffic,false,false
OFF-0003299,KSP/VKT/003299,Rajesh Hegde,M,Constable,1,PC,STN-KA-VKT-0000,KA-VKT,Vijayanagara,6927826846,2011-07-26,14,morning_0600_1400,narcotics,false,false
OFF-0003300,KSP/VKT/003300,Tejas Bhat,M,Head Constable,2,HC,STN-KA-VKT-0000,KA-VKT,Vijayanagara,8602614233,2005-08-16,20,morning_0600_1400,anti_corruption,false,false
OFF-0003301,KSP/VKT/003301,Vikram Reddy,M,Constable,1,PC,STN-KA-VKT-0000,KA-VKT,Vijayanagara,8645911949,2002-05-27,24,afternoon_1400_2200,anti_corruption,false,false
OFF-0003302,KSP/VKT/003302,Anita Shastri,F,ASI,2,APSI,STN-KA-VKT-0000,KA-VKT,Vijayanagara,7764926973,2014-07-20,11,night_2200_0600,anti_corruption,true,false
OFF-0003303,KSP/VKT/003303,Gaurav Gowda,M,Sub-Inspector,3,PSI,STN-KA-VKT-0001,KA-VKT,Vijayanagara,9315872039,2020-07-26,5,morning_0600_1400,anti_corruption,true,true
OFF-0003304,KSP/VKT/003304,Yogesh Reddy,M,DSP,5,DSP,STN-KA-VKT-0001,KA-VKT,Vijayanagara,8673833744,2022-08-16,3,general_0900_1800,anti_corruption,false,false
OFF-0003305,KSP/VKT/003305,Anjali Bhat,F,Constable,1,PC,STN-KA-VKT-0001,KA-VKT,Vijayanagara,8344983785,2014-06-24,12,morning_0600_1400,general,false,false
OFF-0003306,KSP/VKT/003306,Prakash Verma,M,Head Constable,2,HC,STN-KA-VKT-0001,KA-VKT,Vijayanagara,8299025915,2005-09-14,20,general_0900_1800,cyber_crime,false,false
OFF-0003307,KSP/VKT/003307,Gaurav Kumar,M,ASI,2,APSI,STN-KA-VKT-0002,KA-VKT,Vijayanagara,9934883030,2010-10-27,15,general_0900_1800,traffic,true,false
OFF-0003308,KSP/VKT/003308,Anil Ayyar,M,Constable,1,PC,STN-KA-VKT-0002,KA-VKT,Vijayanagara,7525667508,1997-02-10,29,morning_0600_1400,women_cell,false,false
OFF-0003309,KSP/VKT/003309,Nirmala Prabhu,F,Inspector,4,PI,STN-KA-VKT-0002,KA-VKT,Vijayanagara,6906787775,2009-11-08,16,night_2200_0600,juvenile,true,true
OFF-0003310,KSP/VKT/003310,Satish Shastri,M,Inspector,4,PI,STN-KA-VKT-0002,KA-VKT,Vijayanagara,9302910695,2006-09-21,19,general_0900_1800,anti_corruption,true,false
OFF-0003311,KSP/VKT/003311,Basavaraj Nayak,M,ASI,2,APSI,STN-KA-VKT-0002,KA-VKT,Vijayanagara,7317983243,2009-05-09,17,general_0900_1800,general,true,false
OFF-0003312,KSP/VKT/003312,Mahesh Prabhu,M,Constable,1,PC,STN-KA-VKT-0002,KA-VKT,Vijayanagara,6648220300,1999-06-04,27,night_2200_0600,traffic,false,false
OFF-0003313,KSP/VKT/003313,Nagaraj Hegde,M,Constable,1,PC,STN-KA-VKT-0002,KA-VKT,Vijayanagara,7425944258,1997-05-03,29,afternoon_1400_2200,anti_corruption,false,false
OFF-0003314,KSP/VKT/003314,Arjun Rao,M,Constable,1,PC,STN-KA-VKT-0002,KA-VKT,Vijayanagara,6222588028,2007-07-25,18,morning_0600_1400,narcotics,false,false
OFF-0003315,KSP/VKT/003315,Ravi Shetty,M,Constable,1,PC,STN-KA-VKT-0002,KA-VKT,Vijayanagara,6175353152,2009-02-25,17,afternoon_1400_2200,narcotics,false,false
OFF-0003316,KSP/VKT/003316,Harsh Lingayat,M,Constable,1,PC,STN-KA-VKT-0003,KA-VKT,Vijayanagara,6125505681,2017-04-05,9,night_2200_0600,cyber_crime,false,false
OFF-0003317,KSP/VKT/003317,Ramesh Aras,M,Constable,1,PC,STN-KA-VKT-0003,KA-VKT,Vijayanagara,9145551555,1997-02-14,29,afternoon_1400_2200,cyber_crime,false,false
OFF-0003318,KSP/VKT/003318,Deepak Shastri,M,Head Constable,2,HC,STN-KA-VKT-0003,KA-VKT,Vijayanagara,9534317074,2017-05-15,9,afternoon_1400_2200,narcotics,false,false
OFF-0003319,KSP/VKT/003319,Manjunath Shastri,M,Constable,1,PC,STN-KA-VKT-0003,KA-VKT,Vijayanagara,7741631931,2011-07-08,15,general_0900_1800,sb_intelligence,false,false
OFF-0003320,KSP/VKT/003320,Nirmala Nayak,F,ASI,2,APSI,STN-KA-VKT-0003,KA-VKT,Vijayanagara,9458828515,2006-10-02,19,general_0900_1800,juvenile,true,false
OFF-0003321,KSP/VKT/003321,Harsh Kamath,M,Head Constable,2,HC,STN-KA-VKT-0003,KA-VKT,Vijayanagara,7362657938,2000-01-16,26,night_2200_0600,sb_intelligence,false,false
OFF-0003322,KSP/VKT/003322,Nagaraj Rao,M,Head Constable,2,HC,STN-KA-VKT-0003,KA-VKT,Vijayanagara,9400503380,1999-07-06,27,afternoon_1400_2200,sb_intelligence,false,false
OFF-0003323,KSP/VKT/003323,Satish Aras,M,Sub-Inspector,3,PSI,STN-KA-VKT-0003,KA-VKT,Vijayanagara,7426297309,2006-07-19,20,night_2200_0600,women_cell,true,true
OFF-0003324,KSP/VKT/003324,Umesh Hegde,M,Constable,1,PC,STN-KA-VKT-0003,KA-VKT,Vijayanagara,8532986273,1999-09-03,26,morning_0600_1400,juvenile,false,false
OFF-0003325,KSP/VKT/003325,Ramesh Hegde,M,Constable,1,PC,STN-KA-VKT-0004,KA-VKT,Vijayanagara,9369482234,2013-08-03,12,morning_0600_1400,women_cell,false,false
OFF-0003326,KSP/VKT/003326,Shantha Nayak,F,Head Constable,2,HC,STN-KA-VKT-0004,KA-VKT,Vijayanagara,6962873166,2001-04-14,25,afternoon_1400_2200,sb_intelligence,false,false
OFF-0003327,KSP/VKT/003327,Rohit Ayyar,M,Head Constable,2,HC,STN-KA-VKT-0004,KA-VKT,Vijayanagara,8606836739,2018-01-19,8,general_0900_1800,general,false,false
OFF-0003328,KSP/VKT/003328,Anil Adiga,M,Sub-Inspector,3,PSI,STN-KA-VKT-0004,KA-VKT,Vijayanagara,9004502076,2008-01-21,18,general_0900_1800,traffic,true,true
OFF-0003329,KSP/VKT/003329,Yogesh Singh,M,ASI,2,APSI,STN-KA-VKT-0004,KA-VKT,Vijayanagara,6157839652,1998-07-03,28,afternoon_1400_2200,narcotics,true,false
OFF-0003330,KSP/VKT/003330,Amala Verma,F,Constable,1,PC,STN-KA-VKT-0005,KA-VKT,Vijayanagara,9737419235,2023-02-13,3,afternoon_1400_2200,cyber_crime,false,false
OFF-0003331,KSP/VKT/003331,Basavaraj Verma,M,Sub-Inspector,3,PSI,STN-KA-VKT-0005,KA-VKT,Vijayanagara,8033748161,2005-06-30,21,general_0900_1800,anti_corruption,true,true
OFF-0003332,KSP/VKT/003332,Shivakumar Vokkaliga,M,Constable,1,PC,STN-KA-VKT-0005,KA-VKT,Vijayanagara,7957605190,1998-12-25,27,night_2200_0600,general,false,false
OFF-0003333,KSP/VKT/003333,Yogesh Bhat,M,Constable,1,PC,STN-KA-VKT-0005,KA-VKT,Vijayanagara,6881580306,1998-07-08,28,morning_0600_1400,narcotics,false,false
OFF-0003334,KSP/VKT/003334,Anil Bhat,M,Head Constable,2,HC,STN-KA-VKT-0006,KA-VKT,Vijayanagara,8777588459,2024-04-25,2,morning_0600_1400,traffic,false,false
OFF-0003335,KSP/VKT/003335,Bharathi Desai,F,ASI,2,APSI,STN-KA-VKT-0006,KA-VKT,Vijayanagara,7366362089,2020-07-03,6,afternoon_1400_2200,anti_corruption,true,false
OFF-0003336,KSP/VKT/003336,Basavaraj Aras,M,Inspector,4,PI,STN-KA-VKT-0006,KA-VKT,Vijayanagara,9661362835,2004-04-05,22,night_2200_0600,sb_intelligence,true,true
OFF-0003337,KSP/VKT/003337,Tejas Tantri,M,Constable,1,PC,STN-KA-VKT-0006,KA-VKT,Vijayanagara,9892434144,2020-03-16,6,afternoon_1400_2200,crime_branch,false,false
OFF-0003338,KSP/VKT/003338,Shivakumar Nambiar,M,ASI,2,APSI,STN-KA-VKT-0006,KA-VKT,Vijayanagara,7929253216,2006-01-26,20,morning_0600_1400,narcotics,true,false
OFF-0003339,KSP/VKT/003339,Meera Singh,F,Head Constable,2,HC,STN-KA-VKT-0006,KA-VKT,Vijayanagara,7920336195,2017-02-04,9,morning_0600_1400,anti_corruption,false,false
OFF-0003340,KSP/VKT/003340,Mohan Nambiar,M,Constable,1,PC,STN-KA-VKT-0006,KA-VKT,Vijayanagara,8468762970,2002-01-25,24,afternoon_1400_2200,women_cell,false,false
OFF-0003341,KSP/VKT/003341,Kiran Shastri,M,Constable,1,PC,STN-KA-VKT-0007,KA-VKT,Vijayanagara,7117036979,2024-05-30,2,general_0900_1800,juvenile,false,false
OFF-0003342,KSP/VKT/003342,Madhu Nayak,F,Head Constable,2,HC,STN-KA-VKT-0007,KA-VKT,Vijayanagara,7905325721,2014-08-03,11,morning_0600_1400,cyber_crime,false,false
OFF-0003343,KSP/VKT/003343,Ravi Sharma,M,ASI,2,APSI,STN-KA-VKT-0007,KA-VKT,Vijayanagara,8736684050,2021-02-05,5,general_0900_1800,crime_branch,true,false
OFF-0003344,KSP/VKT/003344,Ajay Kamath,M,Constable,1,PC,STN-KA-VKT-0007,KA-VKT,Vijayanagara,8751587283,2000-09-11,25,night_2200_0600,anti_corruption,false,false
OFF-0003345,KSP/VKT/003345,Vikram Hegde,M,ASI,2,APSI,STN-KA-VKT-0008,KA-VKT,Vijayanagara,6122641517,1998-05-18,28,night_2200_0600,juvenile,true,false
OFF-0003346,KSP/VKT/003346,Prakash Ayyar,M,ADGP,9,ADGP,STN-KA-VKT-0008,KA-VKT,Vijayanagara,9995492673,1997-06-30,29,afternoon_1400_2200,general,false,false
OFF-0003347,KSP/VKT/003347,Yogesh Aras,M,Head Constable,2,HC,STN-KA-VKT-0008,KA-VKT,Vijayanagara,7918862574,2011-01-19,15,general_0900_1800,women_cell,false,false
OFF-0003348,KSP/VKT/003348,Rohit Singh,M,ASI,2,APSI,STN-KA-VKT-0008,KA-VKT,Vijayanagara,6817262820,2012-06-19,14,general_0900_1800,cyber_crime,true,false
OFF-0003349,KSP/VKT/003349,Swathi Hegde,F,ASI,2,APSI,STN-KA-VKT-0008,KA-VKT,Vijayanagara,7545409348,2012-01-20,14,night_2200_0600,anti_corruption,true,false
OFF-0003350,KSP/VKT/003350,Sujatha Kamath,F,Constable,1,PC,STN-KA-VKT-0008,KA-VKT,Vijayanagara,8412942926,2016-10-30,9,afternoon_1400_2200,sb_intelligence,false,false
OFF-0003351,KSP/VKT/003351,Yogesh Tantri,M,Constable,1,PC,STN-KA-VKT-0008,KA-VKT,Vijayanagara,6469919789,2011-02-14,15,general_0900_1800,women_cell,false,false
OFF-0003352,KSP/VKT/003352,Ganesh Ayyar,M,Constable,1,PC,STN-KA-VKT-0009,KA-VKT,Vijayanagara,8701831126,2010-03-06,16,morning_0600_1400,general,false,false
OFF-0003353,KSP/VKT/003353,Anil Swamy,M,ASP,5,ASP,STN-KA-VKT-0009,KA-VKT,Vijayanagara,8902237147,1996-10-12,29,morning_0600_1400,sb_intelligence,false,false
OFF-0003354,KSP/VKT/003354,Mohan Gowda,M,Head Constable,2,HC,STN-KA-VKT-0009,KA-VKT,Vijayanagara,7853565012,2013-06-03,13,morning_0600_1400,crime_branch,false,false
OFF-0003355,KSP/VKT/003355,Arjun Vokkaliga,M,Head Constable,2,HC,STN-KA-VKT-0009,KA-VKT,Vijayanagara,7367358256,2007-12-31,18,afternoon_1400_2200,anti_corruption,false,false
