citizen_id,name_en,name_kn,first_name_en,last_name_en,gender,dob,age,aadhaar,dl_number,phone_primary,phone_secondary,occupation,socioeconomic_class,religion,caste,education,district_id,district_name,taluk,station_id,home_lat,home_lng,home_address,bank_account,upi_id,is_migrant
CIT-00004235,Radha Kumar,ನಿರ್ಮಲಾ ಮೂರ್ತಿ,Radha,Kumar,F,2006-08-14,19,618701852384,,6177443168,,Private Employee,upper_middle,Christian,Lingayat,Graduate,KA-RBG,Dharwad,Hubballi,STN-KA-RBG-0013,15.383085,74.984526,"No. 392, Cross Street, Hubballi, Dharwad - 580617",,,false
CIT-00004236,Mahesh Shastri,ನವೀನ್ ಗೌಡ,Mahesh,Shastri,M,2006-07-16,20,776019856940,KA0120207752360,9864312886,,Electrician,lower_middle,Hindu,Kuruba,Diploma,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0017,14.954585,76.552565,"No. 438, Main Road, Sandur, Ballari - 582859",7831200301215919,9864312886@paytm,true
CIT-00004237,Shantha Singh,ಪ್ರಿಯಾ ಸ್ವಾಮಿ,Shantha,Singh,F,1959-03-18,67,974182255784,,8825556132,7163961832,Security Guard,lower_middle,Hindu,Lingayat,Professional,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0053,12.970952,77.376413,"No. 82, Layout, Mahadevapura, Bengaluru Urban - 562956",344880509398,8825556132@upi,false
CIT-00004238,Sneha Tantri,ಪೂಜಾ ರೆಡ್ಡಿ,Sneha,Tantri,F,1954-10-10,71,476283879046,KA1020241256926,8290225718,,Contractor,middle,Sikh,Nayaka,PUC,KA-BLR,Bengaluru Urban,Bengaluru West,STN-KA-BLR-0031,13.153683,77.649429,"No. 230, 1st Stage, Bengaluru West, Bengaluru Urban - 592650",99576668832,snehatan@okaxis,false
CIT-00004239,Shruthi Pillai,ವಿದ್ಯಾ ಭಟ್,Shruthi,Pillai,F,1957-08-07,68,516615964178,,7822471969,9951297609,Driver,upper,Buddhist,SC,Diploma,KA-RBG,Dharwad,Kalghatagi,STN-KA-RBG-0016,15.492247,75.221332,"No. 437, Main Road, Kalghatagi, Dharwad - 581830",48066528604,,false
CIT-00004240,Anjali Swamy,ರೇಖಾ ಶೆಟ್ಟಿ,Anjali,Swamy,F,1988-10-20,37,203892938021,KA2820126917399,9854209689,,Student,BPL,Jain,Bovi,Professional,KA-KLP,Kalaburagi,Afzalpur,STN-KA-KLP-0009,17.406312,76.532906,"No. 386, Cross Street, Afzalpur, Kalaburagi - 564740",,,false
CIT-00004241,Pooja Bhat,ಶಾಂತಾ ಲಿಂಗಾಯತ್,Pooja,Bhat,F,1986-11-07,39,977731336266,,7122269024,,Business Person,lower,Jain,General,High School,KA-HSN,Hassan,Channarayapatna,STN-KA-HSN-0010,12.972123,75.818313,"No. 406, Main Road, Channarayapatna, Hassan - 560624",14776385992338,7122269024@upi,true
CIT-00004242,Deepak Singh,ಪ್ರಕಾಶ್ ರೆಡ್ಡಿ,Deepak,Singh,M,1971-10-20,54,643755518514,,8803830899,,Farmer,lower_middle,Other,Lingayat,PUC,KA-BLR-R,Bengaluru Rural,Nelamangala,STN-KA-BLR-R-0017,12.895971,77.446807,"No. 492, Main Road, Nelamangala, Bengaluru Rural - 578626",,,false
CIT-00004243,Priya Krishnamurthy,ನಿತ್ಯಾ ಕುಮಾರ್,Priya,Krishnamurthy,F,1980-07-23,46,627179213600,KA4120184094985,9754064468,,Unemployed,middle,Muslim,Others,Post Graduate,KA-HBL,Hubballi-Dharwad,Kalghatagi,STN-KA-HBL-0014,15.320823,75.179288,"No. 497, Cross Street, Kalghatagi, Hubballi-Dharwad - 576902",,,false
CIT-00004244,Kiran Sharma,ಬಸವರಾಜ್ ರೆಡ್ಡಿ,Kiran,Sharma,M,1990-06-21,36,707585528341,,8120334484,9683535627,Electrician,middle,Other,Nayaka,Diploma,KA-RBG,Dharwad,Hubballi,STN-KA-RBG-0013,15.360537,75.037618,"No. 39, 1st Stage, Hubballi, Dharwad - 563871",00271161225714,8120334484@gpay,false
CIT-00004245,Deepa Ayyar,ಸುಜಾತಾ ನಾಯ್ಕ್,Deepa,Ayyar,F,1995-09-18,30,463638439675,,7927953175,,Mechanic,middle,Christian,Vokkaliga,Graduate,KA-UDR,Udupi,Udupi,STN-KA-UDR-0002,13.699604,74.673919,"No. 258, 1st Stage, Udupi, Udupi - 572784",798272986382407,deepaayy@oksbi,false
CIT-00004246,Rajesh Kumar,ರಮೇಶ್ ಶಾಸ್ತ್ರಿ,Rajesh,Kumar,M,1972-08-12,53,439830465273,,7166131198,,Business Person,lower_middle,Buddhist,SC,Illiterate,KA-BSD,Bagalkote,Hungund,STN-KA-BSD-0007,16.561036,75.667182,"No. 14, Main Road, Hungund, Bagalkote - 579209",5180048854019,,false
CIT-00004247,Ravi Raju,ರಾಘವೇಂದ್ರ ರೆಡ್ಡಿ,Ravi,Raju,M,1966-06-21,60,645080868555,KA1720242680852,6949641273,8680669579,Retired,lower_middle,Other,Vokkaliga,Post Graduate,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0043,13.17718,77.825321,"No. 145, Main Road, Yelahanka, Bengaluru Urban - 586358",78384396978336,6949641273@gpay,false
CIT-00004248,Deepa Lingayat,ಭಾರತಿ ಕಾಮತ್,Deepa,Lingayat,F,1952-08-13,73,842962678906,KA2820052131209,8194342859,,Driver,upper,Other,Others,Primary,KA-KPT,Koppal,Koppal,STN-KA-KPT-0001,15.409131,76.319122,"No. 482, Layout, Koppal, Koppal - 562879",462305743924361,8194342859@phonepe,false
CIT-00004249,Sneha Patil,ಸ್ನೇಹಾ ಜೋಶಿ,Sneha,Patil,F,1995-01-27,31,859728070062,KA3620118781328,9586597673,,Government Employee,BPL,Christian,Brahmin,Post Graduate,KA-HBL,Hubballi-Dharwad,Dharwad,STN-KA-HBL-0009,15.496169,75.06816,"No. 254, 1st Stage, Dharwad, Hubballi-Dharwad - 568419",248642895127697,snehapat@okhdfcbank,false
CIT-00004250,Prakash Hegde,ಉಮೇಶ್ ಸ್ವಾಮಿ,Prakash,Hegde,M,1982-05-08,44,961628836100,,6994367335,9224966021,Unemployed,BPL,Sikh,OBC,Graduate,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0021,15.542402,77.153303,"No. 455, Colony, Sandur, Ballari - 586799",92326778543,,true
CIT-00004251,Kavitha Nambiar,ವಿದ್ಯಾ ಸ್ವಾಮಿ,Kavitha,Nambiar,F,1968-03-15,58,700085329508,KA1720191099860,9967314401,8926408659,Unemployed,BPL,Sikh,Others,Graduate,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0018,12.836368,77.590587,"No. 270, 1st Stage, Bengaluru South, Bengaluru Urban - 571050",,,false
CIT-00004252,Shruthi Raju,ಸ್ನೇಹಾ ಕಾಮತ್,Shruthi,Raju,F,1958-11-11,67,585102269141,KA0320065622326,9997895754,,Student,middle,Hindu,Nayaka,Diploma,KA-KLP,Kalaburagi,Sedam,STN-KA-KLP-0019,17.535483,77.141705,"No. 336, 1st Stage, Sedam, Kalaburagi - 576484",,,false
CIT-00004253,Nagaraj Sharma,ಮಂಜುನಾಥ್ ಅಯ್ಯರ್,Nagaraj,Sharma,M,1995-06-15,31,312046076794,KA1320128332730,6238261544,,Teacher,BPL,Sikh,Others,Illiterate,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0022,15.237351,77.036729,"No. 93, 1st Stage, Sandur, Ballari - 571278",52815539921061,,false
CIT-00004254,Akash Naik,ರಮೇಶ್ ಹೆಗಡೆ,Akash,Naik,M,1955-05-12,71,815578949266,KA0620221573071,7772672236,,Retired,middle,Jain,OBC,Diploma,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0000,12.811017,77.479104,"No. 27, Nagar, Bengaluru North, Bengaluru Urban - 568739",565800033945312,,false
CIT-00004255,Pooja Nayak,ವಿದ್ಯಾ ಅಯ್ಯರ್,Pooja,Nayak,F,1980-10-11,45,775371893903,,6358974796,9364002066,Retired,upper,Buddhist,Nayaka,PUC,KA-RMN,Ramanagara,Ramanagara,STN-KA-RMN-0004,12.635107,77.252081,"No. 18, Main Road, Ramanagara, Ramanagara - 572133",,,false
CIT-00004256,Pooja Bhat,ಗೀತಾ ಅಡಿಗ,Pooja,Bhat,F,2000-12-11,25,923292701441,,8822448380,,Mechanic,lower_middle,Jain,Brahmin,Primary,KA-RBG,Dharwad,Kalghatagi,STN-KA-RBG-0022,15.428712,74.969476,"No. 135, Nagar, Kalghatagi, Dharwad - 582813",184773172379385,,false
CIT-00004257,Ajay Hegde,ಗೌರವ್ ಸ್ವಾಮಿ,Ajay,Hegde,M,1987-08-22,38,474861959522,KA0520138941868,8770341851,8509656856,Security Guard,BPL,Jain,ST,Post Graduate,KA-CKM,Chikkamagaluru,Sringeri,STN-KA-CKM-0008,13.200929,75.630769,"No. 429, Cross Street, Sringeri, Chikkamagaluru - 594738",001518544770,ajayhegd@okaxis,false
CIT-00004258,Kiran Shastri,ಸುರೇಶ್ ಅಯ್ಯರ್,Kiran,Shastri,M,1960-03-29,66,937313901215,,9401848197,,Engineer,upper_middle,Christian,Brahmin,PUC,KA-MYS,Mysuru,Mysuru,STN-KA-MYS-0005,12.434573,76.486431,"No. 476, Nagar, Mysuru, Mysuru - 570504",8128788479655,,false
CIT-00004259,Akash Sharma,ಅನಿಲ್ ಶಾಸ್ತ್ರಿ,Akash,Sharma,M,2005-09-30,20,862116046991,KA1220095282510,6576113882,,Doctor,middle,Other,ST,Diploma,KA-BLG,Belagavi,Belagavi,STN-KA-BLG-0000,15.726173,74.25527,"No. 142, Colony, Belagavi, Belagavi - 568472",,,false
CIT-00004260,Amala Nambiar,ಶೃತಿ ಭಟ್,Amala,Nambiar,F,1953-12-02,72,326701521635,,7003030885,6230005401,Daily Wage Labourer,BPL,Hindu,General,Illiterate,KA-BLG,Belagavi,Belagavi,STN-KA-BLG-0000,15.754078,74.265552,"No. 267, Layout, Belagavi, Belagavi - 564245",826236084261552,amalanam@oksbi,false
CIT-00004261,Jyothi Thakur,ಸ್ವಾತಿ ಅಡಿಗ,Jyothi,Thakur,F,1980-01-20,46,220242468409,KA0120146910607,9363504692,,Business Person,BPL,Buddhist,Others,Graduate,KA-BLR2,Ballari,Siruguppa,STN-KA-BLR2-0028,15.559126,76.568795,"No. 81, 1st Stage, Siruguppa, Ballari - 595622",87872198405,,false
CIT-00004262,Prashanth Murthy,ಬಸವರಾಜ್ ಲಿಂಗಾಯತ್,Prashanth,Murthy,M,2007-10-18,18,971515411928,KA0320186986762,7386839256,,Business Person,lower,Muslim,Others,Primary,KA-BLR-R,Bengaluru Rural,Doddaballapura,STN-KA-BLR-R-0012,13.419423,77.484779,"No. 422, Nagar, Doddaballapura, Bengaluru Rural - 592890",96219446912,,false
CIT-00004263,Umesh Nayak,ರಾಜೇಶ್ ನಾಯ್ಕ್,Umesh,Nayak,M,1980-08-10,45,571698592597,KA2620207796930,7173889585,,Homemaker,lower,Jain,Others,Diploma,KA-BLR-R,Bengaluru Rural,Hosakote,STN-KA-BLR-R-0001,13.503958,77.375853,"No. 484, Colony, Hosakote, Bengaluru Rural - 571646",9108117031887,7173889585@paytm,false
CIT-00004264,Akash Adiga,ಸುರೇಶ್ ರೆಡ್ಡಿ,Akash,Adiga,M,2003-12-30,22,319680022403,KA3620085603552,6763575691,,Tailor,lower_middle,Christian,SC,PUC,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0005,13.008293,77.423835,"No. 425, 1st Stage, Bengaluru North, Bengaluru Urban - 563206",90094556363322,,false
CIT-00004265,Mahesh Joshi,ಮೋಹನ್ ಅಡಿಗ,Mahesh,Joshi,M,2000-01-04,26,700078780044,KA5720244900511,6652443723,,Retired,upper,Sikh,Nayaka,Post Graduate,KA-KLR,Kolar,Bangarpet,STN-KA-KLR-0008,13.159231,78.427509,"No. 398, Main Road, Bangarpet, Kolar - 570805",,,false
CIT-00004266,Umesh Gowda,ಅಜಯ್ ಪ್ರಭು,Umesh,Gowda,M,2010-03-31,16,555552582256,,9769760752,,Mechanic,BPL,Christian,Nayaka,High School,KA-RCR,Raichur,Raichur,STN-KA-RCR-0001,16.039369,77.383059,"No. 117, Nagar, Raichur, Raichur - 592433",66718273914464,,false
CIT-00004267,Shruthi Verma,ಭಾರತಿ ನಾಯ್ಕ್,Shruthi,Verma,F,2001-12-04,24,981913595914,KA4120135723887,6354390446,,Homemaker,lower,Muslim,Vokkaliga,Illiterate,KA-BLR2,Ballari,Hagaribommanahalli,STN-KA-BLR2-0013,14.865556,77.100076,"No. 318, Nagar, Hagaribommanahalli, Ballari - 589199",,,false
CIT-00004268,Jyothi Patil,ಮೀರಾ ಶಾಸ್ತ್ರಿ,Jyothi,Patil,F,2006-01-15,20,656382708121,KA3220226593912,6891730095,,Tailor,upper_middle,Sikh,Bovi,Primary,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0045,13.046143,77.790985,"No. 163, Layout, Rajarajeshwari Nagar, Bengaluru Urban - 591223",,,false
CIT-00004269,Deepa Pillai,ಗೀತಾ ವೊಕ್ಕಲಿಗ,Deepa,Pillai,F,2003-06-27,23,454956620937,KA4220123828609,8575057482,,Driver,BPL,Sikh,SC,Illiterate,KA-MYS,Mysuru,T Narsipur,STN-KA-MYS-0022,12.471663,76.948093,"No. 184, Main Road, T Narsipur, Mysuru - 591020",,,false
CIT-00004270,Vinay Joshi,ರಮೇಶ್ ರೆಡ್ಡಿ,Vinay,Joshi,M,1958-02-02,68,432209384495,KA0320093070877,8911008618,,Tailor,BPL,Other,Lingayat,Post Graduate,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0011,13.172669,77.445974,"No. 487, 1st Stage, Bengaluru North, Bengaluru Urban - 581622",,,false
CIT-00004271,Vinay Thakur,ವಿನಯ್ ಅರಸ್,Vinay,Thakur,M,1980-07-24,46,698142048595,KA4220224032309,6946369305,,Homemaker,upper_middle,Muslim,SC,Diploma,KA-BLG,Belagavi,Belagavi,STN-KA-BLG-0000,15.714113,74.253063,"No. 166, Nagar, Belagavi, Belagavi - 577923",72578668520,vinaytha@okhdfcbank,false
CIT-00004272,Madhu Bhat,ಶಾಂತಾ ಕಾಮತ್,Madhu,Bhat,F,1971-02-14,55,916738314490,KA3220078495870,9403772174,,Engineer,upper_middle,Hindu,OBC,Primary,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0002,13.051959,77.677611,"No. 100, Cross Street, Bengaluru North, Bengaluru Urban - 580606",7723866826846511,madhubha@okhdfcbank,true
CIT-00004273,Mohan Adiga,ಗಣೇಶ್ ಹೆಗಡೆ,Mohan,Adiga,M,2002-03-14,24,970213841922,,6704787089,9308886195,Contractor,upper_middle,Jain,OBC,Professional,KA-MGL,Dakshina Kannada,Belthangady,STN-KA-MGL-0013,12.805078,75.426147,"No. 427, Main Road, Belthangady, Dakshina Kannada - 577409",38769522485309,,false
CIT-00004274,Vidya Pillai,ಕವಿತಾ ಕುಮಾರ್,Vidya,Pillai,F,1966-07-19,60,783167669743,,8366182346,,Farmer,middle,Muslim,Kuruba,Graduate,KA-RMN,Ramanagara,Kanakapura,STN-KA-RMN-0012,12.750391,77.305224,"No. 432, Main Road, Kanakapura, Ramanagara - 582114",,,true
CIT-00004275,Lakshmi Singh,ಭಾರತಿ ರೆಡ್ಡಿ,Lakshmi,Singh,F,2005-07-26,20,208937390258,,7967865510,,Vendor,lower,Muslim,Bovi,High School,KA-VJP,Vijayapura,Muddebihal,STN-KA-VJP-0014,16.688707,76.403213,"No. 440, Main Road, Muddebihal, Vijayapura - 577225",,,false
CIT-00004276,Vikram Verma,ಸಂದೀಪ್ ಅಯ್ಯರ್,Vikram,Verma,M,1953-07-23,73,838594971158,,7156011217,6585834464,Security Guard,upper_middle,Hindu,SC,High School,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0004,15.476928,74.950812,"No. 400, Cross Street, Dharwad, Dharwad - 582939",548035164720,7156011217@upi,false
CIT-00004277,Prakash Tantri,ನವೀನ್ ದೇಸಾಯಿ,Prakash,Tantri,M,2010-11-01,15,868517936970,,8972454105,,Retired,middle,Hindu,Nayaka,Professional,KA-UDR,Udupi,Kundapura,STN-KA-UDR-0015,13.646607,74.971404,"No. 136, Colony, Kundapura, Udupi - 596129",,,false
CIT-00004278,Raghavendra Lingayat,ಆಕಾಶ್ ವೊಕ್ಕಲಿಗ,Raghavendra,Lingayat,M,1991-09-06,34,404936712316,,7244545245,,Security Guard,middle,Sikh,Nayaka,Professional,KA-UDR,Udupi,Brahmavar,STN-KA-UDR-0024,13.55733,75.117295,"No. 368, 1st Stage, Brahmavar, Udupi - 578220",7823906120708501,,false
CIT-00004279,Ravi Adiga,ರಾಮೇಶ್ ನಾಯ್ಕ್,Ravi,Adiga,M,1987-09-25,38,425134357832,KA2820079740597,7598403579,,Unemployed,middle,Buddhist,Nayaka,Professional,KA-RCR,Raichur,Raichur,STN-KA-RCR-0003,16.136745,77.381055,"No. 122, Main Road, Raichur, Raichur - 595652",437652453095717,,false
CIT-00004280,Mahesh Lingayat,ಯೋಗೇಶ್ ಶೆಟ್ಟಿ,Mahesh,Lingayat,M,1995-07-27,30,508229059500,KA2020245206162,9147635775,9210178442,Student,BPL,Christian,Bovi,Illiterate,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0044,13.040303,77.553517,"No. 488, Colony, Rajarajeshwari Nagar, Bengaluru Urban - 586136",36278386488293,9147635775@paytm,false
CIT-00004281,Ramesh Vokkaliga,ಮಂಜುನಾಥ್ ಶೆಟ್ಟಿ,Ramesh,Vokkaliga,M,1991-10-21,34,818890229787,,7639961109,7285115173,Tailor,middle,Muslim,Bovi,Graduate,KA-MYS,Mysuru,Mysuru,STN-KA-MYS-0004,12.066234,76.900737,"No. 490, Nagar, Mysuru, Mysuru - 573922",511237456638,7639961109@gpay,false
CIT-00004282,Srikanth Patil,ಸಂದೀಪ್ ಶಾಸ್ತ್ರಿ,Srikanth,Patil,M,1985-03-31,41,402254407587,KA3220117607871,7780763573,6550905813,Engineer,lower_middle,Buddhist,Kuruba,Professional,KA-RMN,Ramanagara,Ramanagara,STN-KA-RMN-0002,12.966525,77.364574,"No. 480, Layout, Ramanagara, Ramanagara - 583222",2813130026826152,,false
CIT-00004283,Madhu Lingayat,ಶಾಂತಾ ಹೆಗಡೆ,Madhu,Lingayat,F,2007-09-09,18,404285304065,,6047292603,,Contractor,lower_middle,Jain,Nayaka,Post Graduate,KA-TKR,Tumakuru,Tiptur,STN-KA-TKR-0006,13.465322,76.831764,"No. 164, Main Road, Tiptur, Tumakuru - 593465",1394977501629,6047292603@phonepe,false
CIT-00004284,Ganesh Nambiar,ಮಹೇಶ್ ಕುಮಾರ್,Ganesh,Nambiar,M,1959-05-21,67,756958604866,KA2520145939401,7787590138,,Private Employee,upper,Other,OBC,Illiterate,KA-CTV,Chitradurga,Molakalmuru,STN-KA-CTV-0017,14.874907,76.43832,"No. 211, Main Road, Molakalmuru, Chitradurga - 591991",281947975323668,ganeshna@oksbi,false
CIT-00004285,Rohit Rao,ಕಿರಣ್ ಅಯ್ಯರ್,Rohit,Rao,M,1979-12-04,46,704040331070,,8049250303,9367023468,Contractor,middle,Muslim,Vokkaliga,Diploma,KA-KLP,Kalaburagi,Gulbarga,STN-KA-KLP-0014,17.299233,76.732399,"No. 431, Nagar, Gulbarga, Kalaburagi - 591948",923861906270290,rohitrao@okhdfcbank,false
CIT-00004286,Abhishek Lingayat,ಯೋಗೇಶ್ ಅಯ್ಯರ್,Abhishek,Lingayat,M,2010-09-09,15,473350578944,,6034775118,,Daily Wage Labourer,lower_middle,Christian,Vokkaliga,Primary,KA-BLR2,Ballari,Hagaribommanahalli,STN-KA-BLR2-0012,14.952155,76.714196,"No. 122, 1st Stage, Hagaribommanahalli, Ballari - 590475",399284083885337,,false
CIT-00004287,Basavaraj Shetty,ತೇಜಸ್ ಶಾಸ್ತ್ರಿ,Basavaraj,Shetty,M,2001-04-24,25,989732521551,,9546706667,,Retired,lower_middle,Jain,SC,Post Graduate,KA-HBL,Hubballi-Dharwad,Dharwad,STN-KA-HBL-0010,15.074298,75.042411,"No. 235, Layout, Dharwad, Hubballi-Dharwad - 589955",0871137105462220,9546706667@upi,false
CIT-00004288,Arjun Nambiar,ಬಸವರಾಜ್ ನಾಯ್ಕ್,Arjun,Nambiar,M,1988-06-06,38,805852323113,KA3220054599463,8471064873,,Daily Wage Labourer,BPL,Sikh,Brahmin,Professional,KA-HBL,Hubballi-Dharwad,Navalgund,STN-KA-HBL-0019,15.323904,74.915125,"No. 463, Cross Street, Navalgund, Hubballi-Dharwad - 573197",3950603949028,arjunnam@oksbi,false
CIT-00004289,Anil Tantri,ಸತೀಶ್ ನಾಯ್ಕ್,Anil,Tantri,M,1970-12-20,55,241797287228,KA0420083881312,9696077784,7601574830,Security Guard,upper,Buddhist,Lingayat,Post Graduate,KA-HBL,Hubballi-Dharwad,Kalghatagi,STN-KA-HBL-0016,15.382823,75.027764,"No. 248, Main Road, Kalghatagi, Hubballi-Dharwad - 584187",60847426237,9696077784@phonepe,false
CIT-00004290,Ravi Ayyar,ಅರ್ಜುನ್ ಅಡಿಗ,Ravi,Ayyar,M,1990-01-10,36,931597027752,,8863870772,,Engineer,lower,Sikh,OBC,Professional,KA-UDR,Udupi,Kundapura,STN-KA-UDR-0012,13.436296,74.977474,"No. 367, Colony, Kundapura, Udupi - 582200",,,false
CIT-00004291,Priya Shetty,ಗೀತಾ ರಾವ್,Priya,Shetty,F,2004-01-20,22,319585383265,KA1320154886140,8789185126,,Contractor,BPL,Sikh,Bovi,High School,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0004,15.43223,74.959173,"No. 155, Cross Street, Dharwad, Dharwad - 594641",62551587948,,false
CIT-00004292,Shantha Singh,ಶಾಂತಾ ಉಡುಪ,Shantha,Singh,F,1990-01-24,36,996892855646,KA0520223064291,8831835726,,Business Person,upper,Buddhist,Nayaka,PUC,KA-UDR,Udupi,Kundapura,STN-KA-UDR-0015,13.618717,74.980027,"No. 264, 1st Stage, Kundapura, Udupi - 568448",485146151035,8831835726@gpay,false
CIT-00004293,Arjun Shetty,ಅಭಿಷೇಕ್ ಪ್ರಭು,Arjun,Shetty,M,1988-08-27,37,255774687149,,9544121522,,Retired,middle,Buddhist,Vokkaliga,Professional,KA-VKT,Vijayanagara,Hosapete,STN-KA-VKT-0003,15.097139,76.035613,"No. 41, Main Road, Hosapete, Vijayanagara - 593978",33669241740,9544121522@gpay,false
CIT-00004294,Srikanth Singh,ಕಿರಣ್ ಶಾಸ್ತ್ರಿ,Srikanth,Singh,M,2006-08-17,19,506257057013,,8880718264,8947781169,Retired,lower,Jain,Kuruba,High School,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0052,13.110533,77.536593,"No. 114, Cross Street, Mahadevapura, Bengaluru Urban - 595228",,,false
CIT-00004295,Kavitha Vokkaliga,ಅಂಜಲಿ ಸ್ವಾಮಿ,Kavitha,Vokkaliga,F,1990-01-04,36,537215553196,KA0420141348926,7863574462,,Shop Keeper,upper_middle,Christian,Bovi,Diploma,KA-HBL,Hubballi-Dharwad,Kalghatagi,STN-KA-HBL-0014,15.273395,75.221245,"No. 448, 1st Stage, Kalghatagi, Hubballi-Dharwad - 564803",9430990521456849,,false
CIT-00004296,Umesh Thakur,ರೋಹಿತ್ ಲಿಂಗಾಯತ್,Umesh,Thakur,M,1992-09-03,33,543797635207,,6845099462,,Electrician,lower,Sikh,Others,High School,KA-MYS,Mysuru,Hunsur,STN-KA-MYS-0012,12.022574,76.271562,"No. 489, 1st Stage, Hunsur, Mysuru - 576835",,,false
CIT-00004297,Gaurav Lingayat,ಅನಿಲ್ ಹೆಗಡೆ,Gaurav,Lingayat,M,2006-01-05,20,957362812654,,9560178899,,Private Employee,upper,Other,ST,Graduate,KA-BLG,Belagavi,Ramdurg,STN-KA-BLG-0024,15.795725,74.274622,"No. 330, Layout, Ramdurg, Belagavi - 596918",,,false
CIT-00004298,Mahesh Bhat,ಗೌರವ್ ಪ್ರಭು,Mahesh,Bhat,M,2006-10-08,19,461929822674,KA0520181203481,8307439804,,Security Guard,upper_middle,Christian,OBC,Graduate,KA-RBG,Dharwad,Hubballi,STN-KA-RBG-0013,15.411828,75.035378,"No. 455, Cross Street, Hubballi, Dharwad - 570111",211893720213901,8307439804@paytm,false
CIT-00004299,Prakash Sharma,ಹರ್ಷ ಕುಮಾರ್,Prakash,Sharma,M,1988-10-22,37,498145353585,,6573817735,,Engineer,lower,Muslim,Kuruba,Graduate,KA-MYS,Mysuru,Hunsur,STN-KA-MYS-0012,12.030831,76.220801,"No. 345, Colony, Hunsur, Mysuru - 564249",3694035231966,,false
CIT-00004300,Tejas Sharma,ಅನಿಲ್ ತಂತ್ರಿ,Tejas,Sharma,M,1955-05-18,71,576556128335,,7157058805,,Daily Wage Labourer,lower,Jain,ST,PUC,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0052,13.138199,77.541419,"No. 323, 1st Stage, Mahadevapura, Bengaluru Urban - 586029",48340114250316,tejassha@ybl,false
CIT-00004301,Saritha Prabhu,ಭಾರತಿ ಲಿಂಗಾಯತ್,Saritha,Prabhu,F,1962-01-19,64,965477814555,,8064864484,7387314940,Teacher,middle,Hindu,Others,Diploma,KA-BLG,Belagavi,Savadatti,STN-KA-BLG-0027,16.082556,74.608988,"No. 64, Colony, Savadatti, Belagavi - 574799",5367419642060720,sarithap@oksbi,false
CIT-00004302,Tejas Nambiar,ನವೀನ್ ಶಾಸ್ತ್ರಿ,Tejas,Nambiar,M,1984-06-15,42,993759961051,,9980972990,6857462110,Mechanic,upper,Christian,Others,Illiterate,KA-RBG,Dharwad,Hubballi,STN-KA-RBG-0009,15.369667,75.159235,"No. 208, Colony, Hubballi, Dharwad - 567483",25938672870,,false
CIT-00004303,Pooja Singh,ನಿತ್ಯಾ ಹೆಗಡೆ,Pooja,Singh,F,1983-05-25,43,801560342882,,8650537804,6463222546,Farmer,lower,Other,Nayaka,High School,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0004,15.404068,75.000762,"No. 411, Main Road, Dharwad, Dharwad - 560182",,,true
CIT-00004304,Lakshmi Lingayat,ಅನಿತಾ ವೊಕ್ಕಲಿಗ,Lakshmi,Lingayat,F,1963-01-21,63,947640739556,KA1220106695352,9905877979,8115792400,Business Person,lower_middle,Sikh,Vokkaliga,Illiterate,KA-RBG,Dharwad,Navalgund,STN-KA-RBG-0024,15.534102,74.889792,"No. 417, Layout, Navalgund, Dharwad - 577095",,,false
CIT-00004305,Raghavendra Shetty,ಅನಿಲ್ ಕೃಷ್ಣಮೂರ್ತಿ,Raghavendra,Shetty,M,1997-01-26,29,805875911970,,8610477021,,Contractor,lower,Other,Bovi,Illiterate,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0043,13.127035,77.794146,"No. 88, Main Road, Yelahanka, Bengaluru Urban - 592464",,,false
CIT-00004306,Gaurav Gowda,ನಾಗರಾಜ್ ಅಡಿಗ,Gaurav,Gowda,M,1999-04-22,27,626372921676,,7841140085,,Retired,BPL,Hindu,OBC,Primary,KA-DVG,Davanagere,Channagiri,STN-KA-DVG-0010,14.327108,76.136848,"No. 355, Main Road, Channagiri, Davanagere - 567190",1531395693725564,,false
